PlayerID,PlayerName,PlayerRating,PlayerPOS,PAC,SHO,PAS,DRI,DEF,PHY,PlayerIMG,ClubIMG,CountryIMG
5484,Marc Roberts,69,CB,56,24,40,44,70,73,https://futhead.cursecdn.com/static/img/21/players/228829.png,https://futhead.cursecdn.com/static/img/21/clubs/88.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
5485,Rodri Tarín,69,CB,79,36,52,59,69,66,https://futhead.cursecdn.com/static/img/21/players/228828.png,https://futhead.cursecdn.com/static/img/21/clubs/100888.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5486,Jeando Fuchs,69,CM,78,53,63,68,69,68,https://futhead.cursecdn.com/static/img/21/players/228827.png,https://futhead.cursecdn.com/static/img/21/clubs/463.png,https://futhead.cursecdn.com/static/img/21/nations/103.png
5487,Óscar Estupiñán,69,ST,70,70,48,69,26,62,https://futhead.cursecdn.com/static/img/21/players/228761.png,https://futhead.cursecdn.com/static/img/21/clubs/1887.png,https://futhead.cursecdn.com/static/img/21/nations/56.png
5488,Harold Moukoudi,69,CB,58,30,42,48,70,79,https://futhead.cursecdn.com/static/img/21/players/228732.png,https://futhead.cursecdn.com/static/img/21/clubs/1819.png,https://futhead.cursecdn.com/static/img/21/nations/103.png
5489,Dries Wouters,69,CDM,49,36,58,60,67,75,https://futhead.cursecdn.com/static/img/21/players/228699.png,https://futhead.cursecdn.com/static/img/21/clubs/673.png,https://futhead.cursecdn.com/static/img/21/nations/7.png
5490,Georgiy Tigiev,69,LB,84,48,63,68,63,66,https://futhead.cursecdn.com/static/img/21/players/228674.png,https://futhead.cursecdn.com/static/img/21/clubs/100767.png,https://futhead.cursecdn.com/static/img/21/nations/40.png
5491,Gerrit Holtmann,69,LM,89,63,61,69,57,59,https://futhead.cursecdn.com/static/img/21/players/228614.png,https://futhead.cursecdn.com/static/img/21/clubs/160.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5492,Andreas Hanche-Olsen,69,CB,67,35,53,58,67,78,https://futhead.cursecdn.com/static/img/21/players/228518.png,https://futhead.cursecdn.com/static/img/21/clubs/917.png,https://futhead.cursecdn.com/static/img/21/nations/36.png
5493,Gaëtan Hendrickx,69,CDM,63,58,68,65,66,69,https://futhead.cursecdn.com/static/img/21/players/228353.png,https://futhead.cursecdn.com/static/img/21/clubs/670.png,https://futhead.cursecdn.com/static/img/21/nations/7.png
5494,Julien Laporte,69,CB,56,27,43,50,68,79,https://futhead.cursecdn.com/static/img/21/players/228290.png,https://futhead.cursecdn.com/static/img/21/clubs/217.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
5495,Jair Céspedes,69,LB,82,40,56,56,66,56,https://futhead.cursecdn.com/static/img/21/players/228269.png,https://futhead.cursecdn.com/static/img/21/clubs/112659.png,https://futhead.cursecdn.com/static/img/21/nations/59.png
5496,Marvin Wanitzek,69,CM,73,59,72,71,53,66,https://futhead.cursecdn.com/static/img/21/players/228245.png,https://futhead.cursecdn.com/static/img/21/clubs/1832.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5497,Jorge Pombo,69,ST,69,70,68,71,57,82,https://futhead.cursecdn.com/static/img/21/players/228144.png,https://futhead.cursecdn.com/static/img/21/clubs/1968.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5498,Kenneth Paal,69,LB,80,52,66,72,62,68,https://futhead.cursecdn.com/static/img/21/players/228120.png,https://futhead.cursecdn.com/static/img/21/clubs/1914.png,https://futhead.cursecdn.com/static/img/21/nations/34.png
5499,Ronan Curtis,69,LM,86,64,60,69,48,76,https://futhead.cursecdn.com/static/img/21/players/228111.png,https://futhead.cursecdn.com/static/img/21/clubs/1790.png,https://futhead.cursecdn.com/static/img/21/nations/25.png
5500,Liam Walsh,69,CM,68,64,70,74,59,60,https://futhead.cursecdn.com/static/img/21/players/227995.png,https://futhead.cursecdn.com/static/img/21/clubs/1919.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
5501,Nicolás Tripichio,69,RB,80,49,62,70,62,66,https://futhead.cursecdn.com/static/img/21/players/227900.png,https://futhead.cursecdn.com/static/img/21/clubs/111710.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5502,Jeong Seung Hyun,69,CB,35,24,46,38,69,78,https://futhead.cursecdn.com/static/img/21/players/227790.png,https://futhead.cursecdn.com/static/img/21/clubs/1473.png,https://futhead.cursecdn.com/static/img/21/nations/167.png
5503,Dario Melnjak,69,LB,69,52,63,68,64,65,https://futhead.cursecdn.com/static/img/21/players/227584.png,https://futhead.cursecdn.com/static/img/21/clubs/101037.png,https://futhead.cursecdn.com/static/img/21/nations/10.png
5504,Jordan Siebatcheu,69,ST,61,69,58,66,29,68,https://futhead.cursecdn.com/static/img/21/players/227558.png,https://futhead.cursecdn.com/static/img/21/clubs/74.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
5505,Ramón Arias,69,CB,50,27,41,53,70,75,https://futhead.cursecdn.com/static/img/21/players/227549.png,https://futhead.cursecdn.com/static/img/21/clubs/1013.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
5506,Damián Lemos,69,CDM,65,40,59,61,69,80,https://futhead.cursecdn.com/static/img/21/players/227530.png,https://futhead.cursecdn.com/static/img/21/clubs/110581.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5507,Sigurd Rosted,69,CB,47,49,54,52,69,74,https://futhead.cursecdn.com/static/img/21/players/227362.png,https://futhead.cursecdn.com/static/img/21/clubs/269.png,https://futhead.cursecdn.com/static/img/21/nations/36.png
5508,Diego González,69,CB,67,32,59,60,70,74,https://futhead.cursecdn.com/static/img/21/players/227106.png,https://futhead.cursecdn.com/static/img/21/clubs/573.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5509,Sam Cosgrove,69,ST,65,70,49,62,29,85,https://futhead.cursecdn.com/static/img/21/players/227040.png,https://futhead.cursecdn.com/static/img/21/clubs/77.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
5510,Felipe Pires,69,LM,79,57,62,71,39,52,https://futhead.cursecdn.com/static/img/21/players/226706.png,https://futhead.cursecdn.com/static/img/21/clubs/10029.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
5511,Mauro Laínez,69,LM,77,63,64,71,55,66,https://futhead.cursecdn.com/static/img/21/players/226697.png,https://futhead.cursecdn.com/static/img/21/clubs/111678.png,https://futhead.cursecdn.com/static/img/21/nations/83.png
5512,Jonathan Galván,69,CB,61,56,56,56,69,77,https://futhead.cursecdn.com/static/img/21/players/226616.png,https://futhead.cursecdn.com/static/img/21/clubs/112965.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5513,Halil İbrahim Pehlivan,69,LB,71,50,57,65,66,69,https://futhead.cursecdn.com/static/img/21/players/226442.png,https://futhead.cursecdn.com/static/img/21/clubs/101025.png,https://futhead.cursecdn.com/static/img/21/nations/48.png
5514,Hidde ter Avest,69,RM,69,48,65,70,65,69,https://futhead.cursecdn.com/static/img/21/players/226436.png,https://futhead.cursecdn.com/static/img/21/clubs/55.png,https://futhead.cursecdn.com/static/img/21/nations/34.png
5515,Rodrigo Noya,69,CB,39,35,43,46,68,78,https://futhead.cursecdn.com/static/img/21/players/226416.png,https://futhead.cursecdn.com/static/img/21/clubs/112678.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5516,Kieran Dowell,69,CAM,63,67,69,71,44,50,https://futhead.cursecdn.com/static/img/21/players/226401.png,https://futhead.cursecdn.com/static/img/21/clubs/1792.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
5517,Sean Davis,69,CM,70,59,70,70,66,74,https://futhead.cursecdn.com/static/img/21/players/226273.png,https://futhead.cursecdn.com/static/img/21/clubs/689.png,https://futhead.cursecdn.com/static/img/21/nations/95.png
5518,Jannik Dehm,69,RB,80,48,63,67,61,66,https://futhead.cursecdn.com/static/img/21/players/226167.png,https://futhead.cursecdn.com/static/img/21/clubs/576.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
5519,Elliot Käck,69,LB,85,48,63,64,62,66,https://futhead.cursecdn.com/static/img/21/players/226033.png,https://futhead.cursecdn.com/static/img/21/clubs/710.png,https://futhead.cursecdn.com/static/img/21/nations/46.png
5520,Babajide David Akintola,69,RW,90,56,58,71,42,61,https://futhead.cursecdn.com/static/img/21/players/225956.png,https://futhead.cursecdn.com/static/img/21/clubs/1516.png,https://futhead.cursecdn.com/static/img/21/nations/133.png
5521,Marvin Gakpa,69,CM,73,62,71,75,53,58,https://futhead.cursecdn.com/static/img/21/players/225950.png,https://futhead.cursecdn.com/static/img/21/clubs/111817.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
5522,Saša Živec,69,RM,75,66,64,72,38,63,https://futhead.cursecdn.com/static/img/21/players/225715.png,https://futhead.cursecdn.com/static/img/21/clubs/110749.png,https://futhead.cursecdn.com/static/img/21/nations/44.png
5523,George Pușcaș,69,ST,66,68,51,65,36,69,https://futhead.cursecdn.com/static/img/21/players/225652.png,https://futhead.cursecdn.com/static/img/21/clubs/1793.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
5524,Dominic Solanke,69,ST,66,67,61,70,27,70,https://futhead.cursecdn.com/static/img/21/players/225539.png,https://futhead.cursecdn.com/static/img/21/clubs/1943.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
5525,Joel Tagueu,69,ST,69,66,57,70,28,61,https://futhead.cursecdn.com/static/img/21/players/225456.png,https://futhead.cursecdn.com/static/img/21/clubs/1893.png,https://futhead.cursecdn.com/static/img/21/nations/103.png
5526,Kasey Palmer,69,CAM,74,63,66,74,42,60,https://futhead.cursecdn.com/static/img/21/players/225441.png,https://futhead.cursecdn.com/static/img/21/clubs/1919.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
5527,Jacopo Petriccione,69,CM,54,51,70,68,55,60,https://futhead.cursecdn.com/static/img/21/players/225381.png,https://futhead.cursecdn.com/static/img/21/clubs/347.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
5528,Ignacio Jeraldino,69,ST,67,68,47,65,27,65,https://futhead.cursecdn.com/static/img/21/players/225270.png,https://futhead.cursecdn.com/static/img/21/clubs/101114.png,https://futhead.cursecdn.com/static/img/21/nations/55.png
5529,Carlos Nieto,69,LB,69,55,64,63,66,75,https://futhead.cursecdn.com/static/img/21/players/225202.png,https://futhead.cursecdn.com/static/img/21/clubs/244.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5530,Kike Barja,69,LM,73,65,64,68,34,59,https://futhead.cursecdn.com/static/img/21/players/225200.png,https://futhead.cursecdn.com/static/img/21/clubs/479.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5531,Valentin Jacob,69,CAM,79,60,65,70,42,47,https://futhead.cursecdn.com/static/img/21/players/225168.png,https://futhead.cursecdn.com/static/img/21/clubs/1813.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
5532,Motaz Hawsawi,69,CB,60,45,44,53,71,68,https://futhead.cursecdn.com/static/img/21/players/225060.png,https://futhead.cursecdn.com/static/img/21/clubs/112387.png,https://futhead.cursecdn.com/static/img/21/nations/183.png
5533,Amahl Pellegrino,69,LM,84,70,62,69,34,59,https://futhead.cursecdn.com/static/img/21/players/224874.png,https://futhead.cursecdn.com/static/img/21/clubs/113459.png,https://futhead.cursecdn.com/static/img/21/nations/36.png
5534,Kevin Diks,69,RB,75,40,57,66,67,71,https://futhead.cursecdn.com/static/img/21/players/224841.png,https://futhead.cursecdn.com/static/img/21/clubs/271.png,https://futhead.cursecdn.com/static/img/21/nations/34.png
5535,Nery Leyes,69,CDM,61,49,60,60,69,79,https://futhead.cursecdn.com/static/img/21/players/224542.png,https://futhead.cursecdn.com/static/img/21/clubs/111716.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5536,Ertuğrul Ersoy,69,CB,59,29,45,54,70,75,https://futhead.cursecdn.com/static/img/21/players/224489.png,https://futhead.cursecdn.com/static/img/21/clubs/1738.png,https://futhead.cursecdn.com/static/img/21/nations/48.png
5537,Jesús Imaz,69,CAM,80,68,64,71,31,67,https://futhead.cursecdn.com/static/img/21/players/224146.png,https://futhead.cursecdn.com/static/img/21/clubs/110745.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5538,Marcos Riquelme,69,ST,89,67,52,66,24,70,https://futhead.cursecdn.com/static/img/21/players/224137.png,https://futhead.cursecdn.com/static/img/21/clubs/110968.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5539,Jeppe Tverskov,69,CB,54,43,55,60,70,71,https://futhead.cursecdn.com/static/img/21/players/224067.png,https://futhead.cursecdn.com/static/img/21/clubs/272.png,https://futhead.cursecdn.com/static/img/21/nations/13.png
5540,Juan Muñoz,69,ST,65,72,52,69,21,65,https://futhead.cursecdn.com/static/img/21/players/224045.png,https://futhead.cursecdn.com/static/img/21/clubs/100888.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
5541,Kylian Hazard,69,LW,80,59,64,74,28,64,https://futhead.cursecdn.com/static/img/21/players/223938.png,https://futhead.cursecdn.com/static/img/21/clubs/1750.png,https://futhead.cursecdn.com/static/img/21/nations/7.png
5542,Yacine Bammou,69,RM,66,71,66,70,46,72,https://futhead.cursecdn.com/static/img/21/players/223875.png,https://futhead.cursecdn.com/static/img/21/clubs/210.png,https://futhead.cursecdn.com/static/img/21/nations/129.png
5543,João Afonso,69,CB,43,31,46,52,71,74,https://futhead.cursecdn.com/static/img/21/players/223818.png,https://futhead.cursecdn.com/static/img/21/clubs/1438.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
5544,Philipp Schobesberger,69,LM,90,62,64,69,44,69,https://futhead.cursecdn.com/static/img/21/players/223794.png,https://futhead.cursecdn.com/static/img/21/clubs/254.png,https://futhead.cursecdn.com/static/img/21/nations/4.png
5545,Rolando García Guerreño,69,CB,52,41,47,49,69,75,https://futhead.cursecdn.com/static/img/21/players/223734.png,https://futhead.cursecdn.com/static/img/21/clubs/111329.png,https://futhead.cursecdn.com/static/img/21/nations/58.png
5546,Rene Renner,69,LM,80,61,64,68,60,58,https://futhead.cursecdn.com/static/img/21/players/223676.png,https://futhead.cursecdn.com/static/img/21/clubs/252.png,https://futhead.cursecdn.com/static/img/21/nations/4.png
5547,Wessel Dammers,69,CB,66,59,49,61,68,73,https://futhead.cursecdn.com/static/img/21/players/223566.png,https://futhead.cursecdn.com/static/img/21/clubs/1915.png,https://futhead.cursecdn.com/static/img/21/nations/34.png
5548,Rafael Silva,69,ST,84,65,56,72,28,51,https://futhead.cursecdn.com/static/img/21/players/223518.png,https://futhead.cursecdn.com/static/img/21/clubs/114577.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
5549,Wei Shihao,69,LW,82,68,65,69,36,63,https://futhead.cursecdn.com/static/img/21/players/223344.png,https://futhead.cursecdn.com/static/img/21/clubs/111839.png,https://futhead.cursecdn.com/static/img/21/nations/155.png
5550,Kévin Vandendriessche,69,CM,58,68,67,63,71,83,https://futhead.cursecdn.com/static/img/21/players/223223.png,https://futhead.cursecdn.com/static/img/21/clubs/682.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
5551,Cristian Ortiz,69,CAM,76,67,63,66,42,57,https://futhead.cursecdn.com/static/img/21/players/223206.png,https://futhead.cursecdn.com/static/img/21/clubs/112908.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5552,Orhan Ovacıklı,69,RB,63,39,61,62,67,64,https://futhead.cursecdn.com/static/img/21/players/223195.png,https://futhead.cursecdn.com/static/img/21/clubs/101037.png,https://futhead.cursecdn.com/static/img/21/nations/48.png
5553,Ahmet Çalık,69,CB,67,40,53,59,69,70,https://futhead.cursecdn.com/static/img/21/players/223046.png,https://futhead.cursecdn.com/static/img/21/clubs/325.png,https://futhead.cursecdn.com/static/img/21/nations/48.png
5554,Uğur Çiftçi,69,LB,74,47,67,68,64,70,https://futhead.cursecdn.com/static/img/21/players/223045.png,https://futhead.cursecdn.com/static/img/21/clubs/101041.png,https://futhead.cursecdn.com/static/img/21/nations/48.png
5555,Stefano Moreo,69,ST,75,66,60,65,51,79,https://futhead.cursecdn.com/static/img/21/players/222959.png,https://futhead.cursecdn.com/static/img/21/clubs/1746.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
5556,Thomas Touré,69,LM,75,64,67,71,43,65,https://futhead.cursecdn.com/static/img/21/players/222883.png,https://futhead.cursecdn.com/static/img/21/clubs/1530.png,https://futhead.cursecdn.com/static/img/21/nations/108.png
5557,Auro,69,RB,73,51,65,72,64,62,https://futhead.cursecdn.com/static/img/21/players/222881.png,https://futhead.cursecdn.com/static/img/21/clubs/111651.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
5558,Héctor Fertoli,69,LM,86,61,62,72,41,61,https://futhead.cursecdn.com/static/img/21/players/222693.png,https://futhead.cursecdn.com/static/img/21/clubs/101085.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5559,Franco Escobar,69,RB,71,47,57,67,68,68,https://futhead.cursecdn.com/static/img/21/players/222587.png,https://futhead.cursecdn.com/static/img/21/clubs/112885.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
5560,Yerko Leiva,69,RM,77,62,63,69,48,61,https://futhead.cursecdn.com/static/img/21/players/222497.png,https://futhead.cursecdn.com/static/img/21/clubs/101121.png,https://futhead.cursecdn.com/static/img/21/nations/55.png
5561,Morten Thorsby,69,CM,62,59,65,65,69,78,https://futhead.cursecdn.com/static/img/21/players/222475.png,https://futhead.cursecdn.com/static/img/21/clubs/1837.png,https://futhead.cursecdn.com/static/img/21/nations/36.png
